,customer,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size,Effective To Date
7700,JB60515,Washington,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L3,1,Branch,Four-Door Car,Medsize,2011-01-29
7701,TK49887,California,No,Extended,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,2,Branch,Two-Door Car,Medsize,2011-02-12
7702,EG16813,Arizona,No,Basic,College,Employed,F,Rural,Divorced,Corporate Auto,Corporate L3,3,Branch,Two-Door Car,Medsize,2011-02-08
7703,SI13406,Arizona,No,Extended,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L1,4,Agent,Four-Door Car,Medsize,2011-01-16
7704,WC11272,Oregon,No,Extended,Bachelor,Employed,F,Urban,Married,Personal Auto,Personal L1,1,Branch,Two-Door Car,Medsize,2011-01-09
7705,TU27563,Oregon,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L2,2,Branch,Two-Door Car,Medsize,2011-01-10
7706,IL72707,California,Yes,Extended,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,1,Agent,Four-Door Car,Medsize,2011-01-26
7707,DZ62350,California,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,4,Call Center,Four-Door Car,Medsize,2011-02-07
7708,VV82891,Washington,Yes,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,1,Web,Two-Door Car,Medsize,2011-01-30
7709,UQ41461,Washington,No,Basic,Bachelor,Disabled,F,Urban,Divorced,Personal Auto,Personal L2,1,Call Center,Four-Door Car,Medsize,2011-01-27
7710,NI58226,Oregon,No,Basic,High School or Below,Employed,F,Urban,Married,Personal Auto,Personal L3,3,Web,Four-Door Car,Medsize,2011-02-23
7711,VA78645,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,3,Branch,Four-Door Car,Medsize,2011-01-09
7712,UY61301,Nevada,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Personal L1,2,Agent,Four-Door Car,Medsize,2011-01-04
7713,XC25965,Washington,No,Extended,Bachelor,Employed,F,Suburban,Single,Personal Auto,Personal L1,1,Agent,SUV,Medsize,2011-02-13
7714,EB93628,Oregon,No,Extended,High School or Below,Unemployed,F,Suburban,Divorced,Personal Auto,Personal L1,1,Web,Two-Door Car,Small,2011-02-22
7715,PK35830,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,1,Branch,Luxury SUV,Medsize,2011-01-02
7716,KY98596,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Personal L1,4,Branch,Four-Door Car,Small,2011-01-03
7717,CI19819,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,1,Agent,Two-Door Car,Medsize,2011-01-13
7718,TN82637,Nevada,No,Basic,College,Employed,M,Urban,Married,Personal Auto,Personal L2,2,Branch,Two-Door Car,Medsize,2011-01-11
7719,FA90739,Oregon,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L3,1,Call Center,SUV,Medsize,2011-01-01
7720,FD62224,Oregon,No,Extended,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,1,Agent,SUV,Medsize,2011-01-21
7721,KE45653,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,3,Web,Four-Door Car,Medsize,2011-01-17
7722,FC10193,Washington,No,Basic,College,Employed,F,Urban,Single,Personal Auto,Personal L1,3,Branch,Four-Door Car,Medsize,2011-01-28
7723,DO48835,Oregon,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L2,1,Call Center,Luxury SUV,Medsize,2011-01-22
7724,VK44934,California,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Personal L2,3,Agent,SUV,Large,2011-02-15
7725,XB89264,Nevada,No,Basic,High School or Below,Employed,F,Rural,Married,Corporate Auto,Corporate L2,2,Agent,Two-Door Car,Medsize,2011-02-20
7726,XL49151,Arizona,No,Extended,College,Employed,M,Suburban,Single,Corporate Auto,Corporate L3,3,Branch,Four-Door Car,Medsize,2011-02-26
7727,FG42635,Oregon,No,Extended,College,Employed,M,Suburban,Married,Personal Auto,Personal L2,3,Agent,SUV,Small,2011-02-18
7728,FE12805,Oregon,No,Premium,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L3,3,Call Center,SUV,Medsize,2011-02-25
7729,GT17701,Oregon,No,Extended,Bachelor,Employed,F,Rural,Divorced,Personal Auto,Personal L3,2,Web,Four-Door Car,Small,2011-01-20
7730,CH76379,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-02-28
7731,QT77453,Arizona,No,Extended,High School or Below,Employed,F,Urban,Divorced,Corporate Auto,Corporate L1,1,Agent,SUV,Medsize,2011-01-17
7732,BS90503,Washington,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Personal L1,2,Web,Four-Door Car,Medsize,2011-02-15
7733,MX93376,California,No,Basic,College,Retired,F,Suburban,Divorced,Personal Auto,Personal L1,3,Call Center,Two-Door Car,Small,2011-02-14
7734,KT54608,Arizona,Yes,Basic,Bachelor,Employed,M,Urban,Divorced,Corporate Auto,Corporate L3,1,Agent,Two-Door Car,Medsize,2011-02-05
7735,CY18875,Oregon,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,1,Web,Four-Door Car,Small,2011-01-05
7736,YT74573,California,Yes,Extended,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,1,Agent,SUV,Medsize,2011-01-08
7737,WL46640,Nevada,No,Basic,College,Employed,M,Suburban,Single,Corporate Auto,Corporate L3,3,Agent,SUV,Small,2011-02-03
7738,CY49953,Oregon,No,Extended,College,Unemployed,F,Suburban,Single,Special Auto,Special L2,3,Branch,Four-Door Car,Medsize,2011-02-18
7739,FD72269,California,No,Basic,High School or Below,Disabled,F,Suburban,Married,Personal Auto,Personal L1,1,Agent,Four-Door Car,Large,2011-02-03
7740,RE29039,California,No,Basic,High School or Below,Medical Leave,F,Suburban,Married,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-01-11
7741,TA35356,California,No,Extended,College,Employed,F,Rural,Married,Personal Auto,Personal L3,2,Branch,Luxury Car,Medsize,2011-02-28
7742,HS88081,California,No,Extended,High School or Below,Employed,F,Urban,Married,Corporate Auto,Corporate L1,1,Branch,Four-Door Car,Medsize,2011-01-10
7743,SM52948,Nevada,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L2,2,Branch,SUV,Small,2011-01-05
7744,ZL30083,Oregon,Yes,Basic,High School or Below,Unemployed,M,Suburban,Married,Personal Auto,Personal L1,2,Web,Sports Car,Medsize,2011-01-24
7745,MP22051,Washington,No,Basic,College,Employed,M,Urban,Married,Personal Auto,Personal L3,2,Branch,Four-Door Car,Medsize,2011-01-08
7746,OF38237,California,No,Basic,Doctor,Disabled,F,Suburban,Married,Personal Auto,Personal L1,1,Call Center,Two-Door Car,Medsize,2011-02-28
7747,KL27677,Nevada,No,Extended,College,Employed,F,Urban,Married,Personal Auto,Personal L3,1,Branch,Two-Door Car,Large,2011-01-30
7748,NX58648,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,1,Web,Four-Door Car,Medsize,2011-02-17
7749,WP19664,Arizona,No,Basic,College,Employed,M,Suburban,Married,Personal Auto,Personal L3,4,Call Center,SUV,Medsize,2011-01-09
7750,LB83807,Oregon,No,Premium,Bachelor,Employed,M,Suburban,Single,Personal Auto,Personal L3,1,Agent,Two-Door Car,Large,2011-01-30
7751,EL44544,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Corporate Auto,Corporate L3,1,Agent,Four-Door Car,Medsize,2011-02-07
7752,ST99840,Nevada,No,Basic,Bachelor,Unemployed,F,Suburban,Divorced,Corporate Auto,Corporate L1,3,Call Center,Four-Door Car,Medsize,2011-02-16
7753,ZS15062,Oregon,No,Extended,Master,Employed,M,Urban,Single,Personal Auto,Personal L3,1,Web,Four-Door Car,Medsize,2011-02-15
7754,RJ68578,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,2,Web,Sports Car,Large,2011-02-14
7755,AE74442,California,No,Basic,Bachelor,Employed,F,Urban,Married,Corporate Auto,Corporate L2,1,Agent,Four-Door Car,Medsize,2011-01-21
7756,TF80571,California,No,Premium,High School or Below,Employed,M,Suburban,Single,Corporate Auto,Corporate L1,4,Web,Sports Car,Small,2011-02-14
7757,YH31618,Oregon,No,Premium,Bachelor,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L1,1,Branch,Two-Door Car,Medsize,2011-02-17
7758,HZ39407,Washington,No,Basic,Master,Disabled,M,Rural,Divorced,Personal Auto,Personal L1,1,Agent,Four-Door Car,Medsize,2011-02-18
7759,GX38439,California,No,Extended,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,4,Web,SUV,Medsize,2011-01-23
7760,FF65294,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L3,1,Branch,Four-Door Car,Medsize,2011-01-23
7761,GC40999,Oregon,Yes,Basic,College,Retired,M,Suburban,Divorced,Personal Auto,Personal L3,2,Web,Four-Door Car,Medsize,2011-01-03
7762,BA87048,Washington,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-02-08
7763,DE23903,Oregon,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Personal L3,1,Call Center,Two-Door Car,Medsize,2011-02-22
7764,UP30859,Nevada,No,Basic,College,Employed,F,Rural,Divorced,Special Auto,Special L3,3,Branch,Four-Door Car,Medsize,2011-01-16
7765,PY17715,California,No,Extended,Master,Employed,F,Rural,Single,Corporate Auto,Corporate L3,1,Agent,Two-Door Car,Medsize,2011-02-27
7766,NU22358,Washington,Yes,Basic,Master,Employed,F,Suburban,Married,Special Auto,Special L2,2,Agent,Four-Door Car,Small,2011-02-03
7767,BR77413,Arizona,Yes,Basic,College,Employed,M,Suburban,Married,Personal Auto,Personal L3,1,Agent,SUV,Medsize,2011-02-12
7768,FI17798,California,No,Basic,Doctor,Unemployed,M,Suburban,Married,Personal Auto,Personal L3,1,Agent,Four-Door Car,Small,2011-01-11
7769,KN32615,Arizona,No,Extended,College,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,1,Branch,SUV,Large,2011-02-02
7770,EB86696,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Special Auto,Special L3,2,Call Center,SUV,Medsize,2011-02-01
7771,YB14965,Arizona,No,Basic,College,Employed,M,Urban,Married,Personal Auto,Personal L3,1,Agent,SUV,Medsize,2011-02-27
7772,ZD42550,Nevada,No,Basic,Master,Employed,F,Urban,Divorced,Corporate Auto,Corporate L3,1,Call Center,Four-Door Car,Medsize,2011-01-03
7773,FI61655,Arizona,No,Basic,Bachelor,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,2,Branch,Four-Door Car,Medsize,2011-02-22
7774,PC30692,Oregon,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,1,Branch,SUV,Medsize,2011-02-13
7775,EK71077,California,No,Basic,Bachelor,Unemployed,F,Suburban,Married,Corporate Auto,Corporate L1,3,Agent,Four-Door Car,Medsize,2011-02-17
7776,ED91989,Arizona,No,Basic,College,Unemployed,M,Suburban,Married,Personal Auto,Personal L1,1,Branch,SUV,Large,2011-02-01
7777,JH58573,California,No,Basic,College,Employed,M,Rural,Married,Personal Auto,Personal L1,3,Call Center,Two-Door Car,Medsize,2011-01-11
7778,YP75411,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,3,Agent,Two-Door Car,Medsize,2011-02-10
7779,FV33188,Washington,Yes,Basic,Bachelor,Medical Leave,M,Suburban,Single,Personal Auto,Personal L2,1,Agent,Four-Door Car,Medsize,2011-02-09
7780,ZQ94561,Washington,No,Basic,College,Employed,M,Rural,Married,Corporate Auto,Corporate L3,3,Branch,Four-Door Car,Medsize,2011-01-17
7781,JZ16164,Oregon,No,Extended,Bachelor,Disabled,F,Suburban,Married,Personal Auto,Personal L1,3,Agent,SUV,Small,2011-02-23
7782,MU63232,Arizona,No,Extended,Master,Employed,M,Rural,Single,Personal Auto,Personal L2,2,Agent,SUV,Medsize,2011-02-18
7783,CG13512,Oregon,No,Basic,College,Unemployed,M,Rural,Married,Personal Auto,Personal L3,1,Agent,Two-Door Car,Medsize,2011-02-08
7784,ZR86524,Oregon,No,Basic,College,Employed,F,Rural,Married,Corporate Auto,Corporate L2,1,Call Center,Four-Door Car,Medsize,2011-01-09
7785,UG38549,California,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,3,Agent,Four-Door Car,Large,2011-01-16
7786,HJ37943,California,No,Premium,Bachelor,Employed,F,Urban,Married,Personal Auto,Personal L3,1,Agent,Two-Door Car,Medsize,2011-01-22
7787,QA72881,Oregon,Yes,Basic,College,Employed,M,Urban,Married,Personal Auto,Personal L3,2,Agent,Sports Car,Medsize,2011-02-07
7788,BL54814,Arizona,No,Basic,College,Employed,M,Rural,Married,Personal Auto,Personal L2,3,Agent,Four-Door Car,Large,2011-01-21
7789,MG72449,Nevada,No,Basic,Bachelor,Employed,F,Rural,Divorced,Personal Auto,Personal L3,2,Call Center,Four-Door Car,Medsize,2011-01-10
7790,VR66049,Washington,Yes,Extended,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,2,Agent,Two-Door Car,Medsize,2011-02-13
7791,KC17606,California,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Personal L3,3,Web,Four-Door Car,Large,2011-02-09
7792,LB12820,Oregon,No,Extended,High School or Below,Employed,M,Suburban,Single,Corporate Auto,Corporate L3,3,Agent,Two-Door Car,Small,2011-01-10
7793,ZH30674,Oregon,No,Premium,Bachelor,Employed,M,Urban,Married,Personal Auto,Personal L3,3,Agent,Four-Door Car,Medsize,2011-02-03
7794,HX96638,Arizona,No,Basic,College,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,3,Agent,Four-Door Car,Large,2011-02-02
7795,TT20057,Oregon,No,Extended,College,Employed,M,Urban,Divorced,Personal Auto,Personal L1,1,Branch,SUV,Small,2011-01-09
7796,AM26598,Arizona,No,Basic,College,Employed,F,Urban,Married,Personal Auto,Personal L3,2,Agent,Four-Door Car,Medsize,2011-02-01
7797,AY73718,California,No,Basic,Bachelor,Employed,F,Urban,Single,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-01-20
7798,EL11108,Oregon,No,Basic,Doctor,Employed,F,Suburban,Married,Personal Auto,Personal L2,3,Branch,SUV,Medsize,2011-02-14
7799,FA15811,Nevada,No,Extended,College,Employed,F,Rural,Married,Personal Auto,Personal L2,2,Branch,Two-Door Car,Medsize,2011-02-05
7800,BA51898,Arizona,No,Basic,Bachelor,Employed,M,Urban,Married,Special Auto,Special L3,3,Branch,SUV,Medsize,2011-01-17
7801,PP30874,California,No,Extended,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L2,2,Agent,Four-Door Car,Medsize,2011-01-24
7802,MN74944,Arizona,No,Extended,College,Employed,M,Suburban,Married,Personal Auto,Personal L1,1,Branch,Four-Door Car,Medsize,2011-02-28
7803,FK94501,Nevada,No,Basic,Bachelor,Unemployed,F,Urban,Married,Personal Auto,Personal L2,1,Web,SUV,Large,2011-01-31
7804,HZ84382,Oregon,No,Premium,Master,Employed,M,Rural,Single,Personal Auto,Personal L3,1,Call Center,Four-Door Car,Small,2011-02-24
7805,FA89548,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Personal Auto,Personal L1,3,Branch,Four-Door Car,Small,2011-02-25
7806,GD29440,Washington,Yes,Basic,Bachelor,Retired,M,Suburban,Divorced,Personal Auto,Personal L3,2,Web,Four-Door Car,Medsize,2011-02-17
7807,DE21910,Oregon,No,Extended,College,Employed,F,Rural,Married,Personal Auto,Personal L3,1,Agent,Four-Door Car,Large,2011-02-18
7808,CH50584,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,4,Call Center,SUV,Small,2011-01-22
7809,JV97593,California,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L2,1,Agent,Four-Door Car,Medsize,2011-01-29
7810,ND68993,Nevada,Yes,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,1,Web,SUV,Medsize,2011-01-11
7811,YT46746,Oregon,No,Extended,College,Employed,F,Suburban,Married,Personal Auto,Personal L1,4,Branch,Four-Door Car,Medsize,2011-01-08
7812,RF94484,Oregon,Yes,Basic,College,Medical Leave,F,Suburban,Single,Corporate Auto,Corporate L3,2,Web,Four-Door Car,Large,2011-01-28
7813,No19664,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Personal Auto,Personal L3,2,Branch,Four-Door Car,Large,2011-01-31
7814,BA97018,Arizona,No,Extended,High School or Below,Medical Leave,M,Suburban,Single,Personal Auto,Personal L1,2,Web,Two-Door Car,Medsize,2011-01-03
7815,HY16703,Oregon,No,Extended,College,Employed,M,Suburban,Single,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-02-20
7816,MA15172,California,Yes,Premium,Bachelor,Retired,F,Suburban,Married,Personal Auto,Personal L2,1,Agent,Luxury SUV,Medsize,2011-01-05
7817,WO81184,California,No,Basic,Bachelor,Employed,M,Urban,Single,Special Auto,Special L3,3,Agent,Two-Door Car,Large,2011-01-14
7818,FX39582,Washington,No,Extended,Bachelor,Employed,M,Urban,Single,Personal Auto,Personal L3,3,Web,SUV,Medsize,2011-02-18
7819,ZG23976,California,No,Premium,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L2,2,Web,Two-Door Car,Small,2011-02-20
7820,WE25756,Arizona,No,Extended,High School or Below,Employed,M,Rural,Divorced,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-01-20
7821,AP59947,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Corporate Auto,Corporate L3,1,Call Center,Two-Door Car,Medsize,2011-01-12
7822,JG31799,California,No,Extended,Bachelor,Disabled,F,Suburban,Single,Personal Auto,Personal L2,2,Call Center,Two-Door Car,Medsize,2011-02-01
7823,XY28151,Oregon,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L2,1,Call Center,Two-Door Car,Medsize,2011-01-16
7824,ZB72138,Oregon,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Personal L1,2,Agent,SUV,Medsize,2011-01-03
7825,OP52966,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L1,2,Agent,Two-Door Car,Small,2011-01-27
7826,TG67664,California,Yes,Extended,College,Unemployed,F,Suburban,Divorced,Personal Auto,Personal L3,2,Agent,Four-Door Car,Medsize,2011-02-19
7827,DH14632,Oregon,No,Basic,College,Employed,F,Rural,Single,Personal Auto,Personal L3,1,Call Center,SUV,Small,2011-01-20
7828,QN26812,Arizona,No,Basic,High School or Below,Employed,M,Rural,Single,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-02-11
7829,PD97837,Arizona,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Corporate Auto,Corporate L1,2,Web,Four-Door Car,Medsize,2011-01-16
7830,LX67597,Nevada,No,Basic,Bachelor,Employed,M,Urban,Single,Personal Auto,Personal L1,1,Agent,Four-Door Car,Small,2011-01-02
7831,VH35998,California,No,Extended,Doctor,Employed,M,Rural,Married,Personal Auto,Personal L1,4,Agent,Four-Door Car,Medsize,2011-01-17
7832,UE54045,California,No,Extended,High School or Below,Employed,F,Urban,Married,Corporate Auto,Corporate L1,3,Agent,SUV,Medsize,2011-01-29
7833,XA50997,Nevada,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Personal L3,1,Agent,Two-Door Car,Medsize,2011-01-26
7834,GM37281,California,Yes,Basic,Bachelor,Employed,F,Urban,Married,Personal Auto,Personal L3,2,Agent,Four-Door Car,Medsize,2011-02-14
7835,QT84069,Oregon,No,Extended,Master,Employed,M,Urban,Married,Personal Auto,Personal L1,2,Branch,Luxury SUV,Small,2011-02-28
7836,MG74662,Oregon,No,Extended,High School or Below,Employed,F,Rural,Single,Corporate Auto,Corporate L2,3,Branch,Four-Door Car,Medsize,2011-01-25
7837,EP46328,California,Yes,Basic,Bachelor,Employed,M,Suburban,Single,Personal Auto,Personal L1,2,Call Center,Four-Door Car,Small,2011-02-06
7838,UL87052,Arizona,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,1,Agent,SUV,Medsize,2011-02-10
7839,GA93544,Oregon,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,1,Branch,Four-Door Car,Medsize,2011-02-27
7840,EW73206,California,No,Basic,Bachelor,Employed,F,Urban,Married,Corporate Auto,Corporate L1,2,Call Center,Two-Door Car,Medsize,2011-01-12
7841,MV19629,Oregon,No,Extended,College,Employed,F,Rural,Single,Personal Auto,Personal L3,1,Branch,Four-Door Car,Medsize,2011-01-21
7842,TK67721,Oregon,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L2,4,Call Center,Four-Door Car,Medsize,2011-01-05
7843,AD38685,California,Yes,Basic,College,Employed,M,Urban,Married,Personal Auto,Personal L3,2,Agent,Sports Car,Medsize,2011-02-07
7844,LX72964,Arizona,No,Extended,High School or Below,Employed,F,Urban,Single,Personal Auto,Personal L3,2,Branch,Four-Door Car,Large,2011-01-31
7845,MR37609,Oregon,No,Basic,College,Unemployed,M,Suburban,Married,Special Auto,Special L1,1,Web,SUV,Medsize,2011-02-06
7846,OG30514,Nevada,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Personal L3,1,Agent,Four-Door Car,Medsize,2011-01-01
