,state,response,coverage,education,employment_status,gender,location_code,marital_status,policy_type,policy,sales_channel,vehicle_class,vehicle_size
7177,California,0,2,1,Unemployed,0,Suburban,Single,Corporate Auto,3,Call Center,SUV,2
7178,Arizona,0,3,2,Employed,0,Suburban,Married,Corporate Auto,1,Branch,SUV,2
7179,Oregon,0,1,4,Employed,1,Urban,Divorced,Personal Auto,2,Agent,Four-Door Car,2
7180,Oregon,1,2,3,Employed,0,Suburban,Divorced,Personal Auto,1,Agent,Luxury SUV,2
7181,Oregon,0,2,1,Unemployed,1,Suburban,Married,Personal Auto,2,Agent,Two-Door Car,2
7182,California,0,2,2,Employed,0,Urban,Married,Personal Auto,1,Web,Four-Door Car,2
7183,Arizona,0,1,1,Unemployed,0,Suburban,Single,Personal Auto,2,Agent,Four-Door Car,2
7184,California,0,2,1,Employed,0,Suburban,Married,Personal Auto,3,Agent,Four-Door Car,2
7185,California,1,1,2,Medical Leave,0,Suburban,Single,Personal Auto,3,Web,Four-Door Car,3
7186,Oregon,0,1,1,Employed,0,Suburban,Married,Personal Auto,2,Web,Four-Door Car,2
7187,Washington,0,2,2,Employed,0,Urban,Married,Personal Auto,2,Agent,SUV,3
7188,Arizona,1,2,2,Employed,1,Urban,Divorced,Corporate Auto,3,Call Center,Four-Door Car,2
7189,Oregon,0,2,2,Employed,0,Rural,Married,Corporate Auto,3,Call Center,Four-Door Car,2
7190,Arizona,0,1,2,Employed,0,Rural,Single,Personal Auto,3,Branch,Four-Door Car,1
7191,Oregon,0,2,3,Employed,0,Suburban,Married,Corporate Auto,2,Web,Two-Door Car,3
7192,Arizona,0,2,4,Disabled,0,Suburban,Married,Special Auto,1,Branch,SUV,1
7193,California,0,2,2,Employed,0,Urban,Married,Personal Auto,3,Agent,Four-Door Car,2
7194,Oregon,0,1,2,Employed,1,Suburban,Divorced,Personal Auto,2,Agent,Four-Door Car,2
7195,California,0,3,1,Employed,1,Suburban,Married,Personal Auto,2,Call Center,Two-Door Car,1
7196,Arizona,0,2,2,Employed,1,Rural,Married,Personal Auto,2,Branch,Four-Door Car,2
7197,California,0,3,2,Employed,1,Suburban,Married,Personal Auto,1,Branch,Two-Door Car,1
7198,Arizona,0,1,4,Employed,0,Urban,Divorced,Corporate Auto,3,Call Center,Four-Door Car,2
7199,Washington,0,2,1,Employed,1,Suburban,Single,Personal Auto,3,Call Center,Four-Door Car,2
7200,California,0,1,1,Unemployed,1,Suburban,Divorced,Corporate Auto,3,Agent,Four-Door Car,2
7201,Nevada,0,2,2,Employed,1,Suburban,Divorced,Personal Auto,1,Branch,SUV,1
7202,Arizona,0,1,2,Employed,0,Suburban,Divorced,Personal Auto,3,Web,Four-Door Car,2
7203,Arizona,0,1,4,Employed,0,Urban,Divorced,Personal Auto,3,Agent,Four-Door Car,2
7204,California,0,1,3,Employed,0,Rural,Married,Personal Auto,2,Branch,SUV,2
7205,Oregon,0,1,2,Employed,1,Suburban,Married,Corporate Auto,3,Agent,Four-Door Car,2
7206,Arizona,0,1,2,Unemployed,1,Suburban,Single,Personal Auto,3,Web,Two-Door Car,1
7207,Arizona,1,1,2,Unemployed,1,Suburban,Married,Personal Auto,3,Agent,Two-Door Car,2
7208,Oregon,0,1,1,Unemployed,1,Suburban,Single,Personal Auto,1,Branch,Four-Door Car,2
7209,Arizona,0,1,3,Employed,1,Rural,Married,Personal Auto,2,Branch,Four-Door Car,2
7210,California,0,2,2,Employed,0,Urban,Married,Personal Auto,1,Agent,Four-Door Car,2
7211,California,0,2,1,Employed,1,Urban,Divorced,Corporate Auto,3,Agent,Four-Door Car,2
7212,Washington,0,2,2,Employed,0,Suburban,Married,Corporate Auto,1,Web,Four-Door Car,2
7213,California,0,1,2,Employed,0,Rural,Married,Personal Auto,3,Web,Four-Door Car,3
7214,California,1,2,4,Employed,1,Suburban,Divorced,Personal Auto,3,Agent,Sports Car,2
7215,Washington,0,1,3,Employed,0,Suburban,Married,Personal Auto,1,Branch,Sports Car,2
7216,Washington,1,1,1,Employed,1,Urban,Married,Corporate Auto,3,Agent,Four-Door Car,3
7217,California,0,1,2,Unemployed,1,Suburban,Single,Corporate Auto,2,Call Center,Four-Door Car,2
7218,California,0,1,2,Employed,1,Suburban,Divorced,Corporate Auto,3,Web,Four-Door Car,2
7219,California,0,2,1,Disabled,1,Suburban,Single,Personal Auto,2,Branch,Luxury SUV,2
7220,California,0,1,2,Medical Leave,1,Suburban,Married,Corporate Auto,1,Agent,SUV,2
7221,Oregon,0,2,1,Unemployed,1,Suburban,Single,Special Auto,2,Agent,Sports Car,1
7222,Oregon,1,2,2,Employed,1,Urban,Divorced,Special Auto,3,Call Center,Four-Door Car,2
7223,California,0,2,1,Employed,1,Suburban,Married,Personal Auto,3,Web,Luxury SUV,3
7224,Oregon,1,1,2,Employed,1,Urban,Single,Corporate Auto,2,Agent,Four-Door Car,2
7225,Arizona,0,1,2,Employed,1,Suburban,Divorced,Personal Auto,2,Agent,SUV,1
7226,California,0,1,2,Employed,0,Rural,Married,Personal Auto,3,Call Center,Four-Door Car,1
7227,California,0,1,2,Unemployed,1,Suburban,Single,Personal Auto,3,Agent,Four-Door Car,2
7228,Oregon,0,1,2,Employed,1,Rural,Married,Personal Auto,3,Agent,Four-Door Car,2
7229,Nevada,0,2,3,Medical Leave,0,Suburban,Single,Personal Auto,2,Agent,Four-Door Car,1
7230,Washington,0,1,2,Employed,1,Suburban,Divorced,Personal Auto,3,Branch,SUV,1
7231,Oregon,0,1,2,Employed,0,Rural,Married,Personal Auto,3,Web,SUV,1
7232,California,0,2,2,Unemployed,0,Suburban,Single,Corporate Auto,3,Call Center,Four-Door Car,2
7233,Oregon,1,2,2,Retired,1,Suburban,Married,Personal Auto,3,Agent,Four-Door Car,2
7234,Arizona,0,1,3,Employed,0,Urban,Married,Personal Auto,3,Call Center,Four-Door Car,2
7235,California,0,1,1,Employed,1,Suburban,Married,Personal Auto,3,Branch,SUV,2
7236,Arizona,0,2,1,Employed,1,Suburban,Married,Personal Auto,1,Web,SUV,2
7237,California,0,3,2,Employed,0,Rural,Married,Personal Auto,3,Branch,SUV,2
7238,Oregon,1,2,2,Employed,0,Suburban,Married,Personal Auto,3,Agent,Four-Door Car,2
7239,Nevada,0,3,1,Employed,0,Suburban,Married,Personal Auto,3,Web,Four-Door Car,2
7240,Oregon,0,1,1,Employed,1,Urban,Married,Personal Auto,3,Agent,Four-Door Car,2
7241,Oregon,0,1,2,Employed,0,Urban,Married,Corporate Auto,2,Web,Four-Door Car,2
7242,Oregon,0,1,2,Employed,1,Urban,Married,Personal Auto,2,Call Center,Two-Door Car,2
7243,Oregon,0,1,1,Employed,0,Rural,Married,Personal Auto,3,Web,SUV,2
7244,California,1,1,3,Employed,0,Suburban,Divorced,Personal Auto,2,Branch,SUV,2
7245,California,1,2,4,Unemployed,0,Suburban,Married,Personal Auto,2,Agent,Four-Door Car,2
7246,Oregon,0,1,2,Unemployed,1,Rural,Married,Personal Auto,3,Agent,Two-Door Car,2
7247,Oregon,0,2,2,Employed,0,Urban,Married,Personal Auto,1,Branch,Two-Door Car,2
7248,Arizona,0,1,2,Employed,0,Urban,Single,Personal Auto,2,Branch,Four-Door Car,2
7249,Oregon,0,1,3,Employed,0,Suburban,Married,Personal Auto,1,Agent,Two-Door Car,1
7250,Nevada,0,1,1,Unemployed,1,Suburban,Single,Corporate Auto,1,Web,Luxury SUV,2
7251,Oregon,0,2,1,Employed,0,Rural,Married,Personal Auto,1,Web,Four-Door Car,2
7252,Arizona,0,1,2,Employed,0,Rural,Divorced,Personal Auto,2,Web,Two-Door Car,2
7253,Oregon,0,1,1,Employed,0,Suburban,Married,Personal Auto,2,Branch,Four-Door Car,1
7254,Oregon,1,3,1,Employed,0,Suburban,Divorced,Personal Auto,3,Call Center,Four-Door Car,2
7255,Nevada,0,2,1,Employed,0,Rural,Married,Personal Auto,2,Call Center,SUV,2
7256,California,0,1,2,Unemployed,0,Rural,Married,Personal Auto,3,Agent,SUV,2
7257,Oregon,0,1,2,Unemployed,1,Suburban,Single,Personal Auto,3,Branch,Four-Door Car,2
7258,California,0,1,1,Unemployed,1,Suburban,Married,Personal Auto,2,Agent,Four-Door Car,2
7259,California,1,1,2,Employed,1,Suburban,Married,Corporate Auto,2,Branch,SUV,1
7260,Oregon,0,2,1,Employed,1,Suburban,Married,Personal Auto,2,Call Center,SUV,2
7261,Washington,0,1,2,Employed,0,Urban,Married,Corporate Auto,3,Agent,Four-Door Car,2
7262,Arizona,0,1,2,Unemployed,0,Suburban,Single,Personal Auto,3,Agent,SUV,3
7263,California,1,2,2,Retired,0,Suburban,Single,Personal Auto,2,Branch,Four-Door Car,1
7264,Oregon,0,2,2,Unemployed,1,Suburban,Married,Corporate Auto,2,Agent,SUV,1
7265,Arizona,0,2,2,Unemployed,0,Suburban,Married,Personal Auto,2,Branch,Four-Door Car,2
7266,Oregon,0,2,2,Unemployed,0,Suburban,Single,Personal Auto,2,Web,Four-Door Car,3
7267,Arizona,0,1,2,Employed,0,Urban,Married,Personal Auto,2,Call Center,SUV,2
7268,Oregon,0,2,2,Unemployed,0,Suburban,Divorced,Corporate Auto,3,Branch,Sports Car,2
7269,Washington,0,1,1,Employed,1,Suburban,Married,Corporate Auto,3,Call Center,Two-Door Car,2
7270,Arizona,0,2,2,Employed,1,Urban,Married,Corporate Auto,2,Branch,Four-Door Car,2
7271,Nevada,1,2,1,Employed,0,Suburban,Divorced,Corporate Auto,3,Agent,Four-Door Car,2
7272,Oregon,1,2,3,Retired,0,Suburban,Married,Personal Auto,3,Agent,Two-Door Car,2
7273,California,0,2,1,Employed,0,Suburban,Married,Personal Auto,3,Call Center,Four-Door Car,2
7274,California,0,1,2,Employed,1,Urban,Married,Personal Auto,2,Agent,Two-Door Car,2
7275,California,0,2,3,Unemployed,0,Rural,Married,Personal Auto,1,Branch,SUV,1
7276,Oregon,0,1,1,Medical Leave,1,Suburban,Divorced,Personal Auto,1,Branch,Two-Door Car,2
7277,California,0,1,2,Employed,1,Urban,Married,Personal Auto,1,Branch,SUV,2
7278,California,0,2,2,Employed,0,Urban,Married,Personal Auto,3,Branch,SUV,2
7279,California,0,1,4,Employed,1,Urban,Divorced,Personal Auto,2,Agent,Two-Door Car,2
7280,California,0,2,3,Employed,1,Suburban,Married,Personal Auto,3,Call Center,Four-Door Car,1
7281,California,0,1,2,Employed,0,Suburban,Married,Personal Auto,3,Call Center,Four-Door Car,2
7282,Oregon,0,1,1,Unemployed,1,Suburban,Single,Corporate Auto,2,Call Center,Four-Door Car,2
7283,Oregon,0,3,2,Employed,1,Rural,Married,Personal Auto,1,Agent,Sports Car,2
7284,Nevada,0,1,2,Medical Leave,0,Suburban,Married,Personal Auto,2,Branch,Four-Door Car,2
7285,Arizona,1,2,1,Unemployed,1,Suburban,Single,Personal Auto,2,Agent,Two-Door Car,2
7286,Oregon,0,1,2,Employed,0,Rural,Married,Personal Auto,1,Agent,Luxury Car,2
7287,California,0,2,3,Employed,1,Suburban,Married,Corporate Auto,1,Agent,Four-Door Car,2
7288,Nevada,0,1,1,Medical Leave,1,Suburban,Married,Personal Auto,3,Web,Sports Car,2
7289,Oregon,0,1,2,Unemployed,1,Suburban,Married,Corporate Auto,2,Web,SUV,2
7290,Oregon,1,1,2,Medical Leave,0,Suburban,Single,Personal Auto,2,Web,Two-Door Car,2
7291,Nevada,0,1,1,Unemployed,0,Suburban,Single,Personal Auto,3,Agent,SUV,1
7292,Washington,0,2,2,Employed,0,Suburban,Married,Personal Auto,3,Agent,Four-Door Car,2
7293,Oregon,0,1,2,Employed,0,Urban,Married,Personal Auto,3,Agent,Two-Door Car,2
7294,Oregon,0,1,2,Disabled,1,Suburban,Single,Personal Auto,3,Branch,Four-Door Car,2
7295,Arizona,0,1,1,Employed,1,Suburban,Married,Corporate Auto,3,Web,SUV,2
7296,California,0,2,2,Employed,1,Suburban,Married,Personal Auto,3,Agent,Four-Door Car,2
7297,Oregon,0,1,2,Employed,0,Suburban,Divorced,Personal Auto,3,Web,Four-Door Car,3
7298,Washington,1,1,2,Employed,1,Suburban,Married,Personal Auto,2,Web,Four-Door Car,2
7299,Nevada,0,2,4,Employed,0,Rural,Married,Corporate Auto,2,Agent,Two-Door Car,2
7300,Oregon,0,3,1,Employed,0,Suburban,Married,Corporate Auto,2,Agent,Four-Door Car,2
7301,California,1,1,2,Employed,1,Suburban,Divorced,Corporate Auto,2,Call Center,Two-Door Car,1
7302,California,0,1,2,Unemployed,0,Urban,Married,Personal Auto,3,Web,Four-Door Car,2
7303,California,0,2,1,Unemployed,1,Suburban,Married,Personal Auto,3,Branch,Luxury Car,1
7304,Arizona,0,3,2,Employed,0,Suburban,Married,Personal Auto,2,Branch,Four-Door Car,2
7305,Washington,1,1,2,Retired,1,Suburban,Married,Corporate Auto,3,Branch,Four-Door Car,2
7306,California,0,2,1,Employed,1,Rural,Divorced,Personal Auto,3,Agent,Four-Door Car,2
7307,Oregon,1,1,2,Employed,1,Urban,Married,Personal Auto,3,Agent,Sports Car,2
7308,Oregon,0,1,4,Employed,1,Rural,Married,Personal Auto,3,Call Center,Four-Door Car,2
7309,California,1,2,2,Retired,0,Suburban,Single,Personal Auto,3,Agent,SUV,2
7310,California,1,2,1,Unemployed,0,Suburban,Married,Corporate Auto,3,Agent,Four-Door Car,3
7311,Oregon,0,3,2,Employed,0,Rural,Married,Personal Auto,1,Agent,Four-Door Car,2
7312,California,1,3,2,Employed,1,Suburban,Married,Corporate Auto,2,Branch,Two-Door Car,2
7313,California,1,2,3,Unemployed,1,Suburban,Single,Corporate Auto,2,Agent,SUV,1
7314,Oregon,0,1,1,Employed,1,Suburban,Divorced,Personal Auto,1,Agent,Two-Door Car,1
7315,Arizona,1,1,2,Retired,1,Suburban,Divorced,Personal Auto,3,Agent,Four-Door Car,3
7316,Nevada,0,1,2,Employed,0,Rural,Married,Personal Auto,3,Call Center,SUV,2
7317,California,0,2,2,Employed,0,Rural,Married,Corporate Auto,2,Branch,Four-Door Car,2
7318,Arizona,0,3,2,Employed,1,Suburban,Married,Personal Auto,3,Branch,SUV,2
7319,Arizona,0,2,1,Employed,1,Rural,Married,Personal Auto,3,Agent,SUV,2
7320,Arizona,1,1,2,Unemployed,0,Suburban,Married,Corporate Auto,3,Call Center,Four-Door Car,3
7321,California,0,1,2,Employed,0,Rural,Divorced,Corporate Auto,1,Call Center,Four-Door Car,3
7322,Washington,0,2,2,Disabled,1,Rural,Divorced,Personal Auto,2,Web,Two-Door Car,2
7323,Arizona,0,2,2,Employed,1,Rural,Divorced,Personal Auto,1,Web,Four-Door Car,2
7324,California,0,2,1,Employed,1,Rural,Married,Personal Auto,3,Agent,Four-Door Car,3
7325,Oregon,0,2,2,Employed,1,Rural,Divorced,Personal Auto,2,Branch,Four-Door Car,2
7326,California,1,2,2,Retired,1,Suburban,Single,Personal Auto,3,Agent,Four-Door Car,2
7327,Oregon,0,1,3,Unemployed,0,Suburban,Divorced,Personal Auto,1,Branch,Four-Door Car,1
7328,California,0,3,2,Unemployed,1,Suburban,Single,Corporate Auto,2,Call Center,SUV,2
7329,Washington,0,2,2,Employed,0,Urban,Married,Personal Auto,1,Web,Four-Door Car,1
7330,Nevada,0,1,2,Employed,0,Rural,Married,Personal Auto,1,Agent,Four-Door Car,2
7331,Nevada,0,1,1,Employed,0,Suburban,Divorced,Personal Auto,1,Web,Four-Door Car,1
7332,California,0,1,1,Employed,1,Urban,Married,Personal Auto,2,Agent,Four-Door Car,3
7333,California,0,1,1,Employed,0,Suburban,Married,Personal Auto,2,Agent,Four-Door Car,2
7334,Nevada,0,3,2,Employed,0,Rural,Divorced,Corporate Auto,3,Agent,Four-Door Car,2
7335,Oregon,0,1,1,Retired,1,Suburban,Single,Corporate Auto,2,Call Center,SUV,2
7336,California,0,1,1,Employed,1,Suburban,Married,Personal Auto,3,Branch,Four-Door Car,3
7337,Washington,0,1,2,Unemployed,1,Suburban,Single,Personal Auto,3,Branch,Four-Door Car,1
7338,California,0,1,4,Employed,1,Rural,Single,Personal Auto,2,Agent,Four-Door Car,2
7339,California,0,2,2,Employed,0,Rural,Married,Personal Auto,3,Call Center,Four-Door Car,2
7340,Washington,0,1,2,Employed,1,Suburban,Divorced,Personal Auto,2,Web,SUV,1
7341,Arizona,0,1,1,Unemployed,1,Suburban,Married,Personal Auto,2,Agent,Luxury Car,1
7342,Arizona,1,3,2,Employed,0,Rural,Divorced,Personal Auto,2,Agent,Four-Door Car,2
7343,Oregon,0,2,1,Employed,1,Suburban,Married,Personal Auto,3,Agent,Four-Door Car,2
7344,Arizona,0,1,1,Disabled,1,Suburban,Married,Personal Auto,3,Branch,Two-Door Car,2
7345,Oregon,0,1,3,Employed,1,Rural,Divorced,Personal Auto,3,Web,Four-Door Car,1
7346,Nevada,0,1,2,Employed,0,Rural,Married,Personal Auto,3,Web,SUV,1
7347,Washington,0,1,1,Medical Leave,1,Suburban,Divorced,Personal Auto,2,Call Center,Two-Door Car,3
7348,Oregon,0,1,2,Unemployed,1,Suburban,Single,Personal Auto,3,Branch,Two-Door Car,1
7349,California,0,1,2,Unemployed,0,Suburban,Divorced,Corporate Auto,3,Branch,Four-Door Car,1
7350,Arizona,1,2,2,Employed,1,Suburban,Married,Corporate Auto,2,Branch,Four-Door Car,2
7351,Oregon,0,3,3,Medical Leave,0,Suburban,Single,Personal Auto,3,Agent,Four-Door Car,1
7352,California,0,2,2,Employed,0,Suburban,Single,Special Auto,3,Branch,Four-Door Car,1
7353,California,0,1,2,Employed,1,Urban,Single,Personal Auto,2,Agent,Four-Door Car,2
7354,Arizona,0,1,2,Employed,0,Urban,Single,Personal Auto,3,Call Center,Four-Door Car,2
7355,Nevada,0,2,2,Employed,0,Suburban,Married,Personal Auto,3,Branch,Four-Door Car,1
7356,Arizona,0,1,2,Unemployed,0,Suburban,Married,Personal Auto,2,Agent,SUV,2
7357,California,0,2,1,Employed,1,Urban,Married,Corporate Auto,2,Call Center,Two-Door Car,3
7358,California,0,2,3,Employed,0,Urban,Married,Corporate Auto,1,Branch,SUV,2
7359,California,0,2,1,Employed,1,Rural,Single,Personal Auto,3,Agent,Four-Door Car,2
7360,California,0,1,2,Unemployed,1,Suburban,Single,Personal Auto,3,Web,Four-Door Car,2
7361,California,0,1,2,Employed,1,Suburban,Divorced,Personal Auto,3,Agent,Four-Door Car,2
7362,Oregon,0,1,1,Medical Leave,0,Suburban,Married,Personal Auto,2,Web,Four-Door Car,1
7363,Arizona,0,1,2,Unemployed,0,Suburban,Married,Personal Auto,1,Branch,Four-Door Car,3
7364,Washington,0,1,3,Employed,1,Rural,Married,Corporate Auto,3,Agent,SUV,2
7365,California,0,1,2,Unemployed,1,Suburban,Single,Personal Auto,3,Branch,Luxury SUV,1
7366,Arizona,0,2,1,Employed,0,Suburban,Single,Personal Auto,3,Agent,Luxury Car,1
7367,Nevada,0,1,2,Employed,1,Suburban,Married,Personal Auto,3,Agent,Four-Door Car,2
7368,California,0,1,4,Employed,1,Suburban,Single,Corporate Auto,2,Agent,Two-Door Car,1
7369,Oregon,0,1,1,Employed,0,Suburban,Divorced,Corporate Auto,2,Call Center,Two-Door Car,1
7370,California,0,2,2,Employed,1,Rural,Married,Corporate Auto,1,Agent,Four-Door Car,2
7371,Oregon,0,2,2,Employed,1,Rural,Married,Personal Auto,1,Branch,Four-Door Car,2
7372,Arizona,0,1,1,Unemployed,1,Suburban,Single,Personal Auto,2,Call Center,Two-Door Car,2
7373,Oregon,0,1,1,Employed,1,Urban,Married,Personal Auto,1,Agent,Four-Door Car,3
7374,Arizona,0,1,1,Employed,0,Rural,Married,Personal Auto,1,Branch,Four-Door Car,2
7375,Arizona,0,1,3,Employed,0,Suburban,Single,Personal Auto,3,Agent,Two-Door Car,2
7376,Arizona,0,1,2,Employed,1,Rural,Married,Personal Auto,2,Branch,Four-Door Car,2
7377,Arizona,0,2,3,Employed,1,Suburban,Divorced,Corporate Auto,3,Agent,Two-Door Car,2
7378,Oregon,0,2,4,Employed,1,Rural,Married,Personal Auto,2,Web,Four-Door Car,2
7379,Arizona,0,2,2,Unemployed,1,Suburban,Single,Corporate Auto,3,Call Center,Two-Door Car,2
7380,Oregon,0,1,2,Employed,0,Rural,Single,Corporate Auto,3,Call Center,Luxury SUV,2
7381,Oregon,1,2,2,Medical Leave,1,Suburban,Married,Personal Auto,3,Branch,Four-Door Car,1
7382,California,0,1,1,Unemployed,0,Suburban,Single,Personal Auto,2,Call Center,Two-Door Car,2
7383,Oregon,0,1,1,Employed,0,Urban,Married,Corporate Auto,3,Call Center,Sports Car,2
7384,Washington,0,1,2,Employed,1,Urban,Married,Personal Auto,2,Call Center,Four-Door Car,2
7385,California,0,1,2,Unemployed,0,Suburban,Married,Personal Auto,3,Web,Four-Door Car,2
7386,California,0,3,2,Employed,1,Urban,Married,Corporate Auto,3,Agent,Four-Door Car,2
7387,Arizona,0,1,2,Employed,0,Rural,Married,Personal Auto,3,Call Center,Luxury Car,2
7388,Washington,0,1,1,Employed,1,Suburban,Married,Personal Auto,2,Branch,Four-Door Car,1
7389,Oregon,0,1,2,Employed,0,Suburban,Married,Corporate Auto,3,Call Center,Four-Door Car,1
7390,California,0,1,1,Unemployed,0,Suburban,Married,Corporate Auto,3,Agent,SUV,2
7391,California,0,1,1,Employed,0,Suburban,Married,Personal Auto,2,Call Center,Four-Door Car,1
7392,Oregon,0,1,1,Employed,1,Suburban,Married,Personal Auto,2,Call Center,SUV,1
7393,Oregon,0,1,2,Unemployed,0,Suburban,Married,Corporate Auto,3,Agent,Two-Door Car,1
7394,California,0,1,2,Employed,0,Urban,Married,Personal Auto,1,Agent,Four-Door Car,2
7395,Arizona,0,2,4,Employed,1,Rural,Single,Personal Auto,1,Agent,Sports Car,2
7396,Nevada,0,1,2,Employed,0,Rural,Married,Personal Auto,2,Agent,SUV,1
7397,Arizona,0,3,2,Employed,1,Suburban,Married,Personal Auto,2,Call Center,Two-Door Car,2
7398,Washington,1,2,2,Employed,0,Rural,Married,Personal Auto,1,Call Center,Two-Door Car,1
7399,Oregon,0,3,2,Employed,1,Suburban,Divorced,Personal Auto,1,Branch,Four-Door Car,2
7400,California,0,2,1,Unemployed,0,Suburban,Single,Personal Auto,3,Branch,Two-Door Car,3
7401,Oregon,0,1,4,Unemployed,0,Suburban,Married,Personal Auto,3,Agent,Four-Door Car,1
7402,Nevada,1,1,1,Disabled,0,Suburban,Married,Special Auto,2,Agent,SUV,1
7403,California,0,2,2,Employed,1,Rural,Divorced,Special Auto,1,Web,Four-Door Car,2
7404,California,0,1,2,Employed,0,Suburban,Married,Personal Auto,2,Call Center,Four-Door Car,2
7405,Oregon,1,2,2,Employed,0,Suburban,Married,Personal Auto,2,Branch,Luxury Car,1
7406,California,0,3,2,Employed,0,Suburban,Married,Personal Auto,2,Branch,Four-Door Car,2
7407,Nevada,0,1,1,Employed,0,Urban,Married,Personal Auto,2,Call Center,Two-Door Car,2
7408,Oregon,0,1,2,Employed,1,Rural,Married,Personal Auto,1,Branch,Two-Door Car,2
7409,California,0,1,3,Employed,1,Urban,Married,Personal Auto,1,Agent,Four-Door Car,2
7410,Washington,0,2,2,Employed,0,Rural,Married,Personal Auto,2,Agent,Four-Door Car,2
7411,California,0,1,3,Employed,0,Rural,Married,Personal Auto,3,Branch,Four-Door Car,2
7412,Oregon,0,1,2,Employed,0,Suburban,Married,Personal Auto,3,Branch,Four-Door Car,2
7413,Arizona,0,1,2,Employed,1,Urban,Married,Personal Auto,1,Web,Four-Door Car,2
7414,Oregon,0,2,1,Unemployed,1,Suburban,Single,Corporate Auto,2,Branch,Two-Door Car,2
7415,Washington,0,2,2,Employed,1,Suburban,Married,Personal Auto,2,Call Center,Four-Door Car,2
7416,California,1,2,3,Unemployed,0,Suburban,Single,Personal Auto,2,Branch,Sports Car,2
7417,California,0,1,1,Employed,0,Suburban,Married,Personal Auto,2,Call Center,Four-Door Car,1
7418,California,0,2,2,Employed,0,Rural,Divorced,Personal Auto,3,Agent,Four-Door Car,2
7419,California,0,1,2,Disabled,0,Suburban,Married,Personal Auto,1,Web,SUV,2
7420,Washington,0,2,1,Employed,0,Rural,Married,Personal Auto,3,Agent,Four-Door Car,2
7421,Arizona,0,1,2,Employed,0,Suburban,Divorced,Personal Auto,3,Agent,Four-Door Car,1
7422,Oregon,0,1,2,Employed,0,Urban,Divorced,Personal Auto,1,Call Center,Four-Door Car,1
7423,Oregon,1,2,2,Employed,1,Urban,Divorced,Personal Auto,2,Call Center,Four-Door Car,2
7424,Oregon,0,3,1,Employed,1,Rural,Married,Personal Auto,3,Agent,SUV,2
7425,Oregon,0,1,2,Unemployed,1,Suburban,Divorced,Personal Auto,3,Branch,SUV,1
7426,California,0,3,2,Disabled,1,Suburban,Divorced,Personal Auto,3,Agent,SUV,1
7427,California,0,1,2,Employed,0,Suburban,Married,Corporate Auto,2,Call Center,Four-Door Car,2
7428,California,1,1,2,Disabled,1,Suburban,Married,Personal Auto,2,Branch,Sports Car,3
7429,Nevada,0,2,2,Employed,0,Urban,Divorced,Personal Auto,3,Web,Four-Door Car,1
7430,Arizona,0,3,2,Employed,1,Suburban,Married,Personal Auto,3,Agent,SUV,2
7431,Nevada,0,1,2,Employed,0,Rural,Married,Corporate Auto,3,Branch,Luxury SUV,2
7432,Oregon,0,2,1,Employed,1,Suburban,Single,Corporate Auto,3,Call Center,Four-Door Car,1
