,coverage,education,employment_status,gender,location_code,marital_status,vehicle_class,vehicle_size
7499,1,1,Unemployed,0,Suburban,Single,SUV,2
7500,2,2,Employed,0,Urban,Married,Two-Door Car,1
7501,1,1,Employed,0,Rural,Married,Two-Door Car,2
7502,1,2,Unemployed,0,Suburban,Single,Four-Door Car,1
7503,1,1,Employed,0,Suburban,Single,Two-Door Car,1
7504,1,1,Employed,0,Urban,Single,SUV,1
7505,1,3,Unemployed,1,Suburban,Married,Sports Car,2
7506,1,1,Employed,0,Suburban,Married,Four-Door Car,3
7507,1,2,Employed,1,Rural,Married,Sports Car,2
7508,1,1,Unemployed,1,Suburban,Single,Four-Door Car,2
7509,2,4,Employed,1,Suburban,Married,SUV,2
7510,1,2,Employed,1,Urban,Married,Sports Car,1
7511,2,2,Employed,0,Suburban,Married,Four-Door Car,2
7512,1,3,Employed,1,Rural,Single,SUV,2
7513,1,2,Employed,0,Rural,Single,Four-Door Car,2
7514,1,1,Employed,0,Urban,Married,SUV,2
7515,1,2,Disabled,1,Suburban,Single,SUV,1
7516,1,1,Medical Leave,0,Suburban,Married,Four-Door Car,1
7517,3,1,Employed,1,Suburban,Married,Two-Door Car,1
7518,2,2,Employed,1,Rural,Married,Sports Car,2
7519,1,1,Employed,0,Suburban,Married,Four-Door Car,1
7520,2,2,Retired,1,Suburban,Single,Four-Door Car,2
7521,1,2,Employed,1,Suburban,Single,Four-Door Car,1
7522,2,2,Employed,0,Suburban,Married,SUV,2
7523,3,3,Unemployed,0,Urban,Married,Four-Door Car,2
7524,1,2,Employed,1,Suburban,Divorced,Two-Door Car,2
7525,1,2,Disabled,0,Suburban,Married,Four-Door Car,2
7526,1,3,Unemployed,1,Suburban,Divorced,Four-Door Car,1
7527,1,2,Employed,0,Suburban,Married,Luxury SUV,2
7528,1,3,Employed,0,Rural,Single,Two-Door Car,2
7529,1,2,Medical Leave,1,Suburban,Single,Two-Door Car,2
7530,2,2,Employed,0,Urban,Married,Four-Door Car,2
7531,2,4,Employed,0,Suburban,Married,Four-Door Car,2
7532,1,2,Employed,1,Rural,Married,Two-Door Car,2
7533,3,2,Employed,1,Urban,Married,Two-Door Car,2
7534,1,1,Employed,0,Suburban,Divorced,Four-Door Car,1
7535,1,1,Unemployed,0,Suburban,Single,Four-Door Car,1
7536,1,1,Unemployed,0,Suburban,Single,Four-Door Car,2
7537,1,2,Employed,0,Urban,Single,Four-Door Car,2
7538,2,2,Employed,1,Urban,Single,Four-Door Car,2
7539,1,3,Employed,1,Rural,Single,Four-Door Car,3
7540,1,2,Employed,1,Urban,Married,Four-Door Car,2
7541,1,1,Unemployed,0,Suburban,Single,Four-Door Car,1
7542,1,2,Employed,0,Suburban,Divorced,Four-Door Car,2
7543,1,3,Employed,0,Rural,Married,Four-Door Car,3
7544,1,1,Employed,1,Rural,Married,SUV,2
7545,1,2,Medical Leave,0,Rural,Married,Two-Door Car,2
7546,1,2,Employed,1,Urban,Married,Sports Car,2
7547,1,2,Employed,0,Suburban,Married,SUV,1
7548,1,2,Employed,1,Urban,Single,Four-Door Car,2
7549,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
7550,1,1,Disabled,0,Suburban,Married,SUV,1
7551,3,2,Employed,0,Urban,Married,SUV,2
7552,1,2,Unemployed,1,Suburban,Single,Sports Car,2
7553,1,2,Employed,1,Rural,Divorced,Four-Door Car,2
7554,2,3,Employed,0,Rural,Married,Four-Door Car,3
7555,2,2,Unemployed,1,Suburban,Single,Four-Door Car,1
7556,3,2,Employed,0,Suburban,Married,SUV,2
7557,1,2,Employed,1,Suburban,Married,Four-Door Car,2
7558,2,2,Unemployed,0,Suburban,Married,Four-Door Car,3
7559,1,1,Employed,0,Suburban,Married,Two-Door Car,1
7560,2,2,Employed,0,Urban,Single,Two-Door Car,2
7561,2,4,Employed,0,Suburban,Married,Four-Door Car,1
7562,2,2,Employed,0,Suburban,Married,Four-Door Car,1
7563,1,1,Unemployed,1,Suburban,Single,Four-Door Car,3
7564,2,2,Employed,0,Urban,Married,Four-Door Car,2
7565,1,2,Retired,1,Suburban,Married,Four-Door Car,2
7566,2,2,Employed,1,Suburban,Married,Four-Door Car,2
7567,1,2,Employed,0,Urban,Single,SUV,2
7568,1,1,Unemployed,0,Suburban,Married,Four-Door Car,1
7569,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
7570,1,2,Medical Leave,1,Suburban,Single,Four-Door Car,2
7571,1,2,Employed,1,Urban,Married,Two-Door Car,2
7572,1,1,Unemployed,0,Suburban,Single,SUV,1
7573,1,1,Employed,1,Rural,Married,Four-Door Car,3
7574,1,1,Unemployed,1,Suburban,Single,Four-Door Car,2
7575,1,2,Employed,0,Suburban,Married,Two-Door Car,2
7576,2,2,Employed,1,Suburban,Single,Two-Door Car,2
7577,3,2,Unemployed,1,Suburban,Single,Two-Door Car,3
7578,1,4,Employed,0,Rural,Single,Four-Door Car,1
7579,1,2,Unemployed,0,Rural,Married,Four-Door Car,2
7580,1,2,Medical Leave,0,Suburban,Married,Luxury SUV,2
7581,1,2,Employed,0,Urban,Married,Four-Door Car,2
7582,3,1,Employed,0,Suburban,Divorced,Four-Door Car,2
7583,2,2,Unemployed,0,Suburban,Single,Four-Door Car,2
7584,2,2,Unemployed,0,Suburban,Single,Four-Door Car,1
7585,2,1,Unemployed,1,Suburban,Married,SUV,2
7586,1,1,Unemployed,1,Suburban,Single,Four-Door Car,1
7587,3,2,Medical Leave,1,Suburban,Married,Four-Door Car,1
7588,2,3,Employed,1,Rural,Married,Four-Door Car,2
7589,1,1,Unemployed,0,Suburban,Single,SUV,2
7590,1,3,Employed,1,Urban,Married,Sports Car,2
7591,1,2,Employed,1,Rural,Married,Sports Car,1
7592,1,1,Employed,0,Suburban,Single,Four-Door Car,1
7593,1,2,Employed,1,Rural,Married,Four-Door Car,2
7594,1,1,Unemployed,1,Suburban,Married,Four-Door Car,2
7595,1,2,Employed,0,Urban,Married,Luxury Car,1
7596,2,2,Retired,0,Suburban,Single,SUV,2
7597,2,2,Unemployed,1,Suburban,Married,Four-Door Car,1
7598,1,2,Employed,0,Urban,Single,Four-Door Car,2
7599,1,1,Retired,1,Suburban,Divorced,Four-Door Car,1
7600,1,2,Employed,0,Rural,Divorced,Sports Car,2
7601,3,3,Employed,1,Suburban,Divorced,Four-Door Car,1
7602,1,2,Employed,1,Suburban,Married,SUV,1
7603,3,2,Employed,1,Urban,Married,Two-Door Car,2
7604,1,1,Employed,1,Suburban,Divorced,Two-Door Car,2
7605,3,2,Unemployed,0,Urban,Divorced,Four-Door Car,3
7606,2,1,Employed,1,Rural,Divorced,Two-Door Car,3
7607,1,2,Employed,0,Rural,Married,SUV,3
7608,1,4,Employed,1,Urban,Single,Two-Door Car,2
7609,1,1,Employed,0,Suburban,Divorced,Two-Door Car,2
7610,1,2,Employed,1,Suburban,Married,SUV,2
7611,1,1,Employed,1,Suburban,Married,Four-Door Car,2
7612,1,1,Employed,0,Suburban,Single,SUV,2
7613,1,2,Unemployed,1,Suburban,Single,SUV,2
7614,2,2,Medical Leave,1,Suburban,Married,Two-Door Car,3
7615,1,2,Employed,0,Suburban,Married,Four-Door Car,2
7616,1,3,Employed,0,Rural,Married,Four-Door Car,2
7617,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
7618,1,2,Employed,0,Rural,Single,Two-Door Car,2
7619,1,2,Unemployed,1,Suburban,Single,SUV,2
7620,2,1,Employed,1,Rural,Married,Four-Door Car,3
7621,1,2,Employed,0,Rural,Married,Four-Door Car,2
7622,1,2,Unemployed,0,Suburban,Married,Two-Door Car,1
7623,3,2,Employed,0,Suburban,Married,Two-Door Car,2
7624,2,1,Employed,0,Suburban,Married,Two-Door Car,3
7625,1,2,Employed,0,Suburban,Married,Two-Door Car,1
7626,2,1,Unemployed,0,Urban,Married,Two-Door Car,2
7627,2,4,Unemployed,0,Suburban,Married,Two-Door Car,2
7628,2,2,Unemployed,0,Suburban,Single,Two-Door Car,2
7629,2,1,Employed,0,Urban,Married,Four-Door Car,2
7630,1,2,Employed,1,Rural,Married,Four-Door Car,2
7631,2,1,Employed,1,Rural,Divorced,Four-Door Car,2
7632,1,2,Employed,0,Rural,Single,SUV,2
7633,1,1,Unemployed,1,Suburban,Single,Two-Door Car,2
7634,1,2,Unemployed,1,Suburban,Single,SUV,2
7635,1,2,Employed,1,Suburban,Married,SUV,2
7636,2,1,Unemployed,1,Suburban,Single,Four-Door Car,3
7637,1,2,Employed,1,Suburban,Married,SUV,2
7638,1,3,Employed,1,Suburban,Married,Four-Door Car,2
7639,1,2,Employed,1,Rural,Single,Four-Door Car,2
7640,2,1,Disabled,0,Suburban,Married,SUV,3
7641,3,2,Employed,1,Rural,Married,Four-Door Car,3
7642,1,2,Employed,0,Urban,Married,Four-Door Car,2
7643,1,2,Employed,0,Urban,Married,Sports Car,2
7644,1,2,Employed,1,Urban,Single,Two-Door Car,2
7645,2,2,Employed,1,Suburban,Single,SUV,2
7646,1,2,Employed,0,Suburban,Married,Four-Door Car,2
7647,3,2,Employed,1,Suburban,Divorced,Four-Door Car,2
7648,1,2,Employed,1,Urban,Married,Four-Door Car,2
7649,2,1,Unemployed,0,Suburban,Single,Four-Door Car,1
7650,3,2,Employed,1,Rural,Married,SUV,2
7651,1,2,Employed,1,Suburban,Single,Four-Door Car,2
7652,2,2,Unemployed,0,Rural,Married,SUV,2
7653,1,4,Disabled,0,Suburban,Divorced,Two-Door Car,2
7654,1,1,Employed,0,Suburban,Divorced,SUV,2
7655,1,3,Employed,0,Rural,Married,Two-Door Car,2
7656,1,2,Employed,1,Rural,Divorced,Two-Door Car,2
7657,2,2,Employed,1,Suburban,Married,Four-Door Car,2
7658,2,1,Employed,1,Urban,Single,Four-Door Car,3
7659,2,1,Unemployed,0,Rural,Single,Four-Door Car,3
7660,2,2,Employed,0,Rural,Married,Four-Door Car,2
7661,2,2,Unemployed,1,Urban,Married,Four-Door Car,2
7662,1,4,Disabled,0,Rural,Married,Two-Door Car,2
7663,1,2,Unemployed,1,Suburban,Married,Two-Door Car,2
7664,1,1,Employed,0,Urban,Single,Two-Door Car,2
7665,2,2,Unemployed,1,Suburban,Single,SUV,2
7666,3,3,Employed,0,Suburban,Married,Sports Car,3
7667,2,1,Employed,1,Suburban,Married,Four-Door Car,1
7668,2,2,Employed,1,Suburban,Married,SUV,2
7669,1,1,Employed,0,Rural,Married,Four-Door Car,2
7670,1,1,Employed,0,Suburban,Divorced,Four-Door Car,2
7671,1,2,Disabled,0,Suburban,Married,Four-Door Car,2
7672,2,2,Unemployed,1,Suburban,Single,Two-Door Car,3
7673,1,1,Unemployed,1,Suburban,Single,SUV,2
7674,2,2,Employed,0,Urban,Married,Four-Door Car,3
7675,2,2,Employed,0,Urban,Married,SUV,3
7676,2,2,Employed,1,Urban,Divorced,Four-Door Car,2
7677,3,3,Employed,0,Suburban,Married,Four-Door Car,2
7678,1,2,Employed,0,Rural,Married,Two-Door Car,2
7679,3,1,Unemployed,1,Suburban,Divorced,Four-Door Car,2
7680,1,1,Employed,0,Suburban,Married,Four-Door Car,1
7681,3,2,Unemployed,1,Suburban,Married,Four-Door Car,3
7682,1,2,Employed,1,Suburban,Married,SUV,1
7683,2,3,Unemployed,1,Suburban,Single,SUV,1
7684,1,2,Employed,0,Suburban,Divorced,SUV,2
7685,2,1,Employed,0,Suburban,Single,Four-Door Car,1
7686,1,2,Employed,0,Urban,Married,Four-Door Car,2
7687,1,1,Medical Leave,1,Suburban,Single,Four-Door Car,2
7688,1,1,Employed,0,Suburban,Married,Four-Door Car,1
7689,1,2,Employed,0,Rural,Married,SUV,3
7690,1,2,Medical Leave,0,Urban,Single,Four-Door Car,2
7691,1,2,Employed,1,Suburban,Single,Four-Door Car,2
7692,1,2,Employed,1,Suburban,Single,SUV,2
7693,1,1,Employed,0,Urban,Married,Four-Door Car,3
7694,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
7695,2,2,Employed,0,Suburban,Married,Four-Door Car,2
7696,1,2,Employed,1,Suburban,Married,Two-Door Car,2
7697,1,1,Unemployed,1,Suburban,Single,Four-Door Car,2
7698,2,2,Employed,1,Suburban,Divorced,Four-Door Car,2
7699,2,2,Unemployed,1,Suburban,Single,Two-Door Car,2
7700,1,1,Employed,1,Suburban,Married,Four-Door Car,2
7701,2,2,Unemployed,0,Suburban,Single,Two-Door Car,2
7702,1,2,Employed,0,Rural,Divorced,Two-Door Car,2
7703,2,1,Employed,0,Suburban,Married,Four-Door Car,2
7704,2,2,Employed,0,Urban,Married,Two-Door Car,2
7705,2,2,Employed,0,Suburban,Married,Two-Door Car,2
7706,2,2,Employed,0,Suburban,Divorced,Four-Door Car,2
7707,1,1,Employed,1,Suburban,Divorced,Four-Door Car,2
7708,1,2,Unemployed,0,Suburban,Single,Two-Door Car,2
7709,1,2,Disabled,0,Urban,Divorced,Four-Door Car,2
7710,1,1,Employed,0,Urban,Married,Four-Door Car,2
7711,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
7712,1,2,Unemployed,1,Suburban,Married,Four-Door Car,2
7713,2,2,Employed,0,Suburban,Single,SUV,2
7714,2,1,Unemployed,0,Suburban,Divorced,Two-Door Car,1
7715,1,2,Unemployed,1,Suburban,Single,Luxury SUV,2
7716,1,2,Employed,1,Suburban,Married,Four-Door Car,1
7717,1,1,Unemployed,1,Suburban,Single,Two-Door Car,2
7718,1,2,Employed,1,Urban,Married,Two-Door Car,2
7719,2,1,Unemployed,1,Suburban,Single,SUV,2
7720,2,2,Unemployed,0,Suburban,Single,SUV,2
7721,1,2,Unemployed,0,Suburban,Single,Four-Door Car,2
7722,1,2,Employed,0,Urban,Single,Four-Door Car,2
7723,1,1,Unemployed,1,Suburban,Single,Luxury SUV,2
7724,1,2,Employed,1,Suburban,Married,SUV,3
7725,1,1,Employed,0,Rural,Married,Two-Door Car,2
7726,2,2,Employed,1,Suburban,Single,Four-Door Car,2
7727,2,2,Employed,1,Suburban,Married,SUV,1
7728,3,2,Employed,0,Suburban,Married,SUV,2
7729,2,2,Employed,0,Rural,Divorced,Four-Door Car,1
7730,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
7731,2,1,Employed,0,Urban,Divorced,SUV,2
7732,1,2,Employed,0,Rural,Married,Four-Door Car,2
7733,1,2,Retired,0,Suburban,Divorced,Two-Door Car,1
7734,1,2,Employed,1,Urban,Divorced,Two-Door Car,2
7735,2,1,Unemployed,0,Suburban,Single,Four-Door Car,1
7736,2,2,Unemployed,1,Suburban,Single,SUV,2
7737,1,2,Employed,1,Suburban,Single,SUV,1
7738,2,2,Unemployed,0,Suburban,Single,Four-Door Car,2
7739,1,1,Disabled,0,Suburban,Married,Four-Door Car,3
7740,1,1,Medical Leave,0,Suburban,Married,Four-Door Car,2
7741,2,2,Employed,0,Rural,Married,Luxury Car,2
7742,2,1,Employed,0,Urban,Married,Four-Door Car,2
7743,1,2,Employed,0,Suburban,Married,SUV,1
7744,1,1,Unemployed,1,Suburban,Married,Sports Car,2
7745,1,2,Employed,1,Urban,Married,Four-Door Car,2
7746,1,4,Disabled,0,Suburban,Married,Two-Door Car,2
7747,2,2,Employed,0,Urban,Married,Two-Door Car,3
7748,1,1,Unemployed,0,Suburban,Married,Four-Door Car,2
7749,1,2,Employed,1,Suburban,Married,SUV,2
7750,3,2,Employed,1,Suburban,Single,Two-Door Car,3
7751,1,1,Employed,0,Suburban,Divorced,Four-Door Car,2
7752,1,2,Unemployed,0,Suburban,Divorced,Four-Door Car,2
7753,2,3,Employed,1,Urban,Single,Four-Door Car,2
7754,1,1,Employed,1,Suburban,Married,Sports Car,3
7755,1,2,Employed,0,Urban,Married,Four-Door Car,2
7756,3,1,Employed,1,Suburban,Single,Sports Car,1
7757,3,2,Unemployed,0,Suburban,Single,Two-Door Car,2
7758,1,3,Disabled,1,Rural,Divorced,Four-Door Car,2
7759,2,2,Unemployed,0,Suburban,Single,SUV,2
7760,2,1,Employed,1,Suburban,Married,Four-Door Car,2
7761,1,2,Retired,1,Suburban,Divorced,Four-Door Car,2
7762,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
7763,1,2,Employed,0,Rural,Married,Two-Door Car,2
7764,1,2,Employed,0,Rural,Divorced,Four-Door Car,2
7765,2,3,Employed,0,Rural,Single,Two-Door Car,2
7766,1,3,Employed,0,Suburban,Married,Four-Door Car,1
7767,1,2,Employed,1,Suburban,Married,SUV,2
7768,1,4,Unemployed,1,Suburban,Married,Four-Door Car,1
7769,2,2,Unemployed,0,Suburban,Single,SUV,3
7770,1,2,Employed,1,Suburban,Married,SUV,2
7771,1,2,Employed,1,Urban,Married,SUV,2
7772,1,3,Employed,0,Urban,Divorced,Four-Door Car,2
7773,1,2,Employed,1,Suburban,Married,Four-Door Car,2
7774,1,2,Unemployed,1,Suburban,Single,SUV,2
7775,1,2,Unemployed,0,Suburban,Married,Four-Door Car,2
7776,1,2,Unemployed,1,Suburban,Married,SUV,3
7777,1,2,Employed,1,Rural,Married,Two-Door Car,2
7778,1,2,Unemployed,1,Suburban,Single,Two-Door Car,2
7779,1,2,Medical Leave,1,Suburban,Single,Four-Door Car,2
7780,1,2,Employed,1,Rural,Married,Four-Door Car,2
7781,2,2,Disabled,0,Suburban,Married,SUV,1
7782,2,3,Employed,1,Rural,Single,SUV,2
7783,1,2,Unemployed,1,Rural,Married,Two-Door Car,2
7784,1,2,Employed,0,Rural,Married,Four-Door Car,2
7785,2,1,Unemployed,0,Suburban,Single,Four-Door Car,3
7786,3,2,Employed,0,Urban,Married,Two-Door Car,2
7787,1,2,Employed,1,Urban,Married,Sports Car,2
7788,1,2,Employed,1,Rural,Married,Four-Door Car,3
7789,1,2,Employed,0,Rural,Divorced,Four-Door Car,2
7790,2,1,Employed,1,Suburban,Married,Two-Door Car,2
7791,1,2,Employed,0,Urban,Married,Four-Door Car,3
7792,2,1,Employed,1,Suburban,Single,Two-Door Car,1
7793,3,2,Employed,1,Urban,Married,Four-Door Car,2
7794,1,2,Unemployed,1,Suburban,Single,Four-Door Car,3
7795,2,2,Employed,1,Urban,Divorced,SUV,1
7796,1,2,Employed,0,Urban,Married,Four-Door Car,2
7797,1,2,Employed,0,Urban,Single,Four-Door Car,2
7798,1,4,Employed,0,Suburban,Married,SUV,2
7799,2,2,Employed,0,Rural,Married,Two-Door Car,2
7800,1,2,Employed,1,Urban,Married,SUV,2
7801,2,1,Employed,0,Suburban,Married,Four-Door Car,2
7802,2,2,Employed,1,Suburban,Married,Four-Door Car,2
7803,1,2,Unemployed,0,Urban,Married,SUV,3
7804,3,3,Employed,1,Rural,Single,Four-Door Car,1
7805,1,2,Unemployed,1,Suburban,Married,Four-Door Car,1
7806,1,2,Retired,1,Suburban,Divorced,Four-Door Car,2
7807,2,2,Employed,0,Rural,Married,Four-Door Car,3
7808,1,1,Employed,1,Suburban,Divorced,SUV,1
7809,2,2,Employed,0,Suburban,Married,Four-Door Car,2
7810,1,2,Employed,0,Suburban,Divorced,SUV,2
7811,2,2,Employed,0,Suburban,Married,Four-Door Car,2
7812,1,2,Medical Leave,0,Suburban,Single,Four-Door Car,3
7813,1,1,Employed,0,Suburban,Married,Four-Door Car,3
7814,2,1,Medical Leave,1,Suburban,Single,Two-Door Car,2
7815,2,2,Employed,1,Suburban,Single,Four-Door Car,2
7816,3,2,Retired,0,Suburban,Married,Luxury SUV,2
7817,1,2,Employed,1,Urban,Single,Two-Door Car,3
7818,2,2,Employed,1,Urban,Single,SUV,2
7819,3,2,Employed,0,Suburban,Married,Two-Door Car,1
7820,2,1,Employed,1,Rural,Divorced,Four-Door Car,2
7821,1,2,Employed,0,Suburban,Married,Two-Door Car,2
7822,2,2,Disabled,0,Suburban,Single,Two-Door Car,2
7823,1,2,Unemployed,0,Suburban,Single,Two-Door Car,2
7824,1,2,Employed,1,Suburban,Married,SUV,2
7825,1,1,Employed,1,Suburban,Married,Two-Door Car,1
7826,2,2,Unemployed,0,Suburban,Divorced,Four-Door Car,2
7827,1,2,Employed,0,Rural,Single,SUV,1
7828,1,1,Employed,1,Rural,Single,Four-Door Car,2
7829,1,2,Unemployed,1,Suburban,Married,Four-Door Car,2
7830,1,2,Employed,1,Urban,Single,Four-Door Car,1
7831,2,4,Employed,1,Rural,Married,Four-Door Car,2
7832,2,1,Employed,0,Urban,Married,SUV,2
7833,1,1,Employed,1,Suburban,Married,Two-Door Car,2
7834,1,2,Employed,0,Urban,Married,Four-Door Car,2
7835,2,3,Employed,1,Urban,Married,Luxury SUV,1
7836,2,1,Employed,0,Rural,Single,Four-Door Car,2
7837,1,2,Employed,1,Suburban,Single,Four-Door Car,1
7838,1,2,Unemployed,0,Suburban,Single,SUV,2
7839,2,1,Unemployed,0,Suburban,Single,Four-Door Car,2
7840,1,2,Employed,0,Urban,Married,Two-Door Car,2
7841,2,2,Employed,0,Rural,Single,Four-Door Car,2
7842,1,1,Unemployed,0,Suburban,Single,Four-Door Car,2
7843,1,2,Employed,1,Urban,Married,Sports Car,2
7844,2,1,Employed,0,Urban,Single,Four-Door Car,3
7845,1,2,Unemployed,1,Suburban,Married,SUV,2
7846,1,2,Employed,0,Suburban,Married,Four-Door Car,2
7847,1,2,Unemployed,0,Suburban,Single,Two-Door Car,2
7848,3,1,Employed,1,Rural,Married,Two-Door Car,2
7849,1,2,Unemployed,1,Suburban,Divorced,SUV,2
7850,2,4,Employed,1,Rural,Married,Four-Door Car,2
7851,1,1,Employed,0,Suburban,Married,Four-Door Car,2
7852,2,2,Unemployed,1,Suburban,Single,Four-Door Car,1
7853,2,4,Unemployed,0,Suburban,Married,Four-Door Car,2
7854,2,1,Employed,0,Suburban,Single,Four-Door Car,1
7855,1,2,Employed,1,Rural,Married,Four-Door Car,2
7856,2,2,Employed,0,Suburban,Married,Four-Door Car,3
7857,1,2,Employed,0,Suburban,Single,Four-Door Car,2
7858,1,2,Unemployed,1,Suburban,Married,Two-Door Car,2
7859,2,1,Employed,0,Urban,Married,Four-Door Car,2
7860,1,1,Unemployed,0,Suburban,Married,Luxury SUV,2
7861,2,2,Employed,1,Rural,Married,Four-Door Car,2
7862,1,1,Disabled,0,Suburban,Single,Two-Door Car,1
7863,2,1,Employed,0,Suburban,Married,SUV,3
7864,2,2,Unemployed,1,Rural,Married,Two-Door Car,2
7865,1,2,Unemployed,1,Suburban,Single,Two-Door Car,1
7866,1,2,Employed,1,Rural,Married,Four-Door Car,2
7867,1,2,Employed,0,Rural,Single,Four-Door Car,2
7868,1,2,Unemployed,0,Suburban,Single,Four-Door Car,2
7869,1,1,Medical Leave,0,Suburban,Married,Four-Door Car,1
7870,3,2,Employed,0,Suburban,Married,SUV,2
7871,2,1,Employed,1,Rural,Divorced,Two-Door Car,2
7872,2,1,Employed,0,Rural,Married,Four-Door Car,2
7873,1,1,Medical Leave,1,Suburban,Married,Four-Door Car,1
7874,1,2,Disabled,1,Suburban,Married,Four-Door Car,1
7875,1,2,Employed,1,Rural,Married,Four-Door Car,3
7876,1,1,Disabled,0,Suburban,Married,SUV,1
7877,1,2,Employed,0,Rural,Married,Four-Door Car,2
7878,2,1,Retired,0,Suburban,Married,Four-Door Car,3
7879,1,1,Employed,1,Urban,Married,Four-Door Car,3
7880,2,3,Employed,0,Rural,Married,Two-Door Car,1
7881,1,2,Employed,0,Rural,Married,Four-Door Car,2
7882,3,2,Employed,0,Suburban,Married,Four-Door Car,2
7883,1,2,Employed,0,Suburban,Divorced,Four-Door Car,2
7884,1,2,Unemployed,0,Rural,Married,Four-Door Car,2
7885,1,2,Employed,1,Suburban,Single,Four-Door Car,1
7886,2,2,Employed,1,Suburban,Married,Sports Car,2
7887,1,1,Disabled,0,Suburban,Married,SUV,3
7888,1,1,Employed,0,Suburban,Married,Four-Door Car,1
7889,2,3,Employed,0,Urban,Divorced,Four-Door Car,1
7890,2,2,Employed,1,Suburban,Single,Four-Door Car,2
7891,1,2,Retired,0,Suburban,Divorced,Two-Door Car,1
7892,1,1,Unemployed,0,Suburban,Married,Four-Door Car,1
7893,1,1,Medical Leave,1,Suburban,Married,Two-Door Car,1
7894,1,1,Employed,1,Suburban,Married,Two-Door Car,1
7895,1,2,Employed,0,Suburban,Married,Two-Door Car,1
7896,2,2,Unemployed,0,Suburban,Single,Four-Door Car,2
7897,2,2,Employed,0,Suburban,Married,Two-Door Car,1
7898,2,2,Disabled,0,Suburban,Married,SUV,2
7899,1,1,Medical Leave,1,Rural,Married,Four-Door Car,3
7900,1,2,Employed,1,Suburban,Single,Four-Door Car,1
7901,1,1,Employed,1,Rural,Divorced,Two-Door Car,2
7902,1,2,Unemployed,1,Suburban,Single,Two-Door Car,1
7903,1,1,Unemployed,0,Suburban,Single,Four-Door Car,1
7904,1,2,Employed,1,Urban,Single,Luxury Car,2
7905,2,2,Unemployed,1,Suburban,Single,Four-Door Car,2
7906,2,1,Employed,0,Urban,Married,SUV,2
7907,1,1,Employed,0,Suburban,Married,Four-Door Car,2
7908,1,2,Employed,0,Urban,Single,Two-Door Car,1
7909,2,2,Employed,1,Rural,Married,SUV,2
7910,1,2,Retired,0,Suburban,Divorced,SUV,2
7911,1,2,Employed,0,Urban,Married,Four-Door Car,2
7912,1,1,Employed,1,Suburban,Married,Four-Door Car,1
7913,1,1,Disabled,0,Suburban,Single,Two-Door Car,1
7914,2,2,Disabled,0,Suburban,Divorced,SUV,2
7915,2,1,Unemployed,1,Rural,Married,Four-Door Car,2
7916,2,3,Employed,0,Rural,Married,Four-Door Car,2
7917,2,2,Employed,1,Rural,Divorced,SUV,2
7918,1,4,Unemployed,1,Suburban,Married,SUV,1
7919,2,2,Employed,1,Urban,Married,SUV,2
7920,1,2,Unemployed,0,Suburban,Single,Two-Door Car,2
7921,1,2,Employed,1,Suburban,Divorced,SUV,2
7922,2,1,Unemployed,1,Suburban,Single,Sports Car,2
7923,2,3,Unemployed,0,Suburban,Single,Sports Car,2
7924,2,1,Employed,1,Suburban,Married,Four-Door Car,2
7925,1,1,Employed,0,Urban,Married,Four-Door Car,2
7926,1,1,Employed,0,Suburban,Married,Two-Door Car,2
7927,1,1,Medical Leave,1,Suburban,Single,Two-Door Car,2
7928,1,2,Medical Leave,1,Suburban,Married,SUV,2
7929,1,1,Employed,1,Rural,Married,Four-Door Car,2
7930,1,1,Disabled,0,Suburban,Divorced,Luxury Car,2
7931,1,2,Employed,0,Urban,Married,Two-Door Car,2
7932,2,2,Employed,1,Suburban,Married,Four-Door Car,2
7933,1,1,Employed,0,Urban,Married,Luxury Car,2
7934,2,2,Employed,0,Urban,Married,Four-Door Car,2
7935,1,1,Employed,0,Suburban,Married,Four-Door Car,3
7936,1,2,Employed,0,Urban,Married,Four-Door Car,2
7937,1,2,Employed,1,Urban,Divorced,Four-Door Car,2
7938,1,2,Unemployed,1,Suburban,Single,Four-Door Car,3
7939,1,2,Disabled,0,Rural,Married,Two-Door Car,2
7940,1,2,Employed,0,Suburban,Married,Four-Door Car,3
7941,2,2,Employed,0,Suburban,Married,Four-Door Car,1
7942,2,1,Unemployed,1,Suburban,Single,Four-Door Car,2
7943,3,1,Employed,1,Suburban,Single,Sports Car,2
7944,2,1,Employed,0,Urban,Married,Four-Door Car,2
